#function,stars,watchers,forks,language
eks-auth-update-hook,46,4,17,Makefile
GetMetricWidgetImage,0,1,0,Python
tf-state-store,0,0,0,Makefile
check-datadog-custom-metrics-usage,0,0,0,JavaScript
sar-aws-sns-to-slack,0,1,0,Python
AWSBlogsFeed,1,2,0,Python
mechanicalrock-pipeline-dashboard,1,0,0,JavaScript
dynamodb-history-storer,6,2,0,JavaScript
sumologic-amazon-guardduty-benchmark,92,45,101,Python
AthenaDocumentDBConnector,22,13,5,Java
autodeploy-layer,8,2,1,JavaScript
aws-serverlessrepo-auto-deploy,0,1,0,Python
